BIOGUIDE_ID,name,partyName,chamber,state,district,startYear,imageUrl,url,websiteURL,address,phoneNumber,sponsoredLegislation,cosponsoredLegislation
P000620,"Pettersen, Brittany",Democratic,House of Representatives,Colorado,7.0,2023,https://www.congress.gov/img/member/p000620_200.jpg,https://api.congress.gov/v3/member/P000620?format=json,https://pettersen.house.gov,1230 Longworth House Office Building,(202) 225-2645,28.0,493
M001217,"Moskowitz, Jared",Democratic,House of Representatives,Florida,23.0,2023,https://www.congress.gov/img/member/m001217_200.jpg,https://api.congress.gov/v3/member/M001217?format=json,https://moskowitz.house.gov,1130 Longworth House Office Building,(202) 225-3001,17.0,492
M001216,"Mills, Cory",Republican,House of Representatives,Florida,7.0,2023,https://www.congress.gov/img/member/m001216_200.jpg,https://api.congress.gov/v3/member/M001216?format=json,https://mills.house.gov,1237 Longworth House Office Building,(202) 225-4035,22.0,236
L000596,"Luna, Anna Paulina",Republican,House of Representatives,Florida,13.0,2023,https://www.congress.gov/img/member/l000596_200.jpg,https://api.congress.gov/v3/member/L000596?format=json,https://luna.house.gov,1017 Longworth House Office Building,(202) 225-5961,43.0,296
L000597,"Lee, Laurel M.",Republican,House of Representatives,Florida,15.0,2023,https://www.congress.gov/img/member/l000597_200.jpg,https://api.congress.gov/v3/member/L000597?format=json,https://laurellee.house.gov,1118 Longworth House Office Building,(202) 225-5626,17.0,199
G000598,"Garcia, Robert",Democratic,House of Representatives,California,42.0,2023,https://www.congress.gov/img/member/g000598_200.jpg,https://api.congress.gov/v3/member/G000598?format=json,https://robertgarcia.house.gov,1305 Longworth House Office Building,(202) 225-7924,26.0,389
C001134,"Caraveo, Yadira",Democratic,House of Representatives,Colorado,8.0,2023,https://www.congress.gov/img/member/c001134_200.jpg,https://api.congress.gov/v3/member/C001134?format=json,https://caraveo.house.gov,1024 Longworth House Office Building,(202) 225-5625,41.0,617
B001314,"Bean, Aaron",Republican,House of Representatives,Florida,4.0,2023,https://www.congress.gov/img/member/b001314_200.jpg,https://api.congress.gov/v3/member/B001314?format=json,https://bean.house.gov,1239 Longworth House Office Building,(202) 225-0123,20.0,219
C001127,"Cherfilus-McCormick, Sheila",Democratic,House of Representatives,Florida,20.0,2022,https://www.congress.gov/img/member/c001127_200.jpg,https://api.congress.gov/v3/member/C001127?format=json,https://cherfilus-mccormick.house.gov/,242 Cannon House Office Building,(202) 225-1313,24.0,877
K000397,"Kim, Young",Republican,House of Representatives,California,40.0,2021,https://www.congress.gov/img/member/k000397_200.jpg,https://api.congress.gov/v3/member/K000397?format=json,https://youngkim.house.gov,1306 Longworth House Office Building,(202) 225-4111,59.0,729
W000788,"Williams, Nikema",Democratic,House of Representatives,Georgia,5.0,2021,https://www.congress.gov/img/member/w000788_200.jpg,https://api.congress.gov/v3/member/W000788?format=json,https://nikemawilliams.house.gov,1406 Longworth House Office Building,(202) 225-3801,100.0,1525
S001135,"Steel, Michelle",Republican,House of Representatives,California,45.0,2021,https://www.congress.gov/img/member/s001135_200.jpg,https://api.congress.gov/v3/member/S001135?format=json,https://steel.house.gov,1127 Longworth House Office Building,(202) 225-2415,70.0,423
S000168,"Salazar, Maria Elvira",Republican,House of Representatives,Florida,27.0,2021,https://www.congress.gov/img/member/s000168_200.jpg,https://api.congress.gov/v3/member/S000168?format=json,https://salazar.house.gov,2162 Rayburn House Office Building,(202) 225-3931,55.0,979
J000305,"Jacobs, Sara",Democratic,House of Representatives,California,51.0,2021,https://www.congress.gov/img/member/j000305_200.jpg,https://api.congress.gov/v3/member/J000305?format=json,https://sarajacobs.house.gov,1314 Longworth House Office Building,(202) 225-2040,50.0,1014
G000593,"Gimenez, Carlos A.",Republican,House of Representatives,Florida,28.0,2021,https://www.congress.gov/img/member/g000593_200.jpg,https://api.congress.gov/v3/member/G000593?format=json,https://gimenez.house.gov,448 Cannon House Office Building,(202) 225-2778,46.0,620
F000472,"Franklin, C. Scott",Republican,House of Representatives,Florida,18.0,2021,https://www.congress.gov/img/member/f000472_200.jpg,https://api.congress.gov/v3/member/F000472?format=json,https://franklin.house.gov,249 Cannon House Office Building,(202) 225-1252,32.0,608
D000032,"Donalds, Byron",Republican,House of Representatives,Florida,19.0,2021,https://www.congress.gov/img/member/d000032_200.jpg,https://api.congress.gov/v3/member/D000032?format=json,https://donalds.house.gov,1719 Longworth House Office Building,(202) 225-2536,120.0,1052
C001039,"Cammack, Kat",Republican,House of Representatives,Florida,3.0,2021,https://www.congress.gov/img/member/c001039_200.jpg,https://api.congress.gov/v3/member/C001039?format=json,https://cammack.house.gov,2421 Rayburn House Office Building,(202) 225-5744,47.0,574
B000825,"Boebert, Lauren",Republican,House of Representatives,Colorado,3.0,2021,https://www.congress.gov/img/member/b000825_200.jpg,https://api.congress.gov/v3/member/B000825?format=json,https://boebert.house.gov,1713 Longworth House Office Building,(202) 225-4761,135.0,663
S001214,"Steube, W. Gregory",Republican,House of Representatives,Florida,17.0,2019,https://www.congress.gov/img/member/s001214_200.jpg,https://api.congress.gov/v3/member/S001214?format=json,https://steube.house.gov/,2457 Rayburn House Office Building,(202) 225-5792,167.0,1357
W000823,"Waltz, Michael",Republican,House of Representatives,Florida,6.0,2019,https://www.congress.gov/img/member/w000823_200.jpg,https://api.congress.gov/v3/member/W000823?format=json,https://waltz.house.gov,244 Cannon House Office Building,(202) 225-2706,77.0,870
H001081,"Hayes, Jahana",Democratic,House of Representatives,Connecticut,5.0,2019,https://www.congress.gov/img/member/h001081_200.jpg,https://api.congress.gov/v3/member/H001081?format=json,https://hayes.house.gov,2458 Rayburn House Office Building,(202) 225-4476,90.0,2378
C001121,"Crow, Jason",Democratic,House of Representatives,Colorado,6.0,2019,https://www.congress.gov/img/member/c001121_200.jpg,https://api.congress.gov/v3/member/C001121?format=json,https://crow.house.gov/,1323 Longworth House Office Building,(202) 225-7882,128.0,1340
N000191,"Neguse, Joe",Democratic,House of Representatives,Colorado,2.0,2019,https://www.congress.gov/img/member/n000191_200.jpg,https://api.congress.gov/v3/member/N000191?format=json,https://neguse.house.gov/,2400 Rayburn House Office Building,(202) 225-2161,274.0,2037
L000593,"Levin, Mike",Democratic,House of Representatives,California,49.0,2019,https://www.congress.gov/img/member/l000593_200.jpg,https://api.congress.gov/v3/member/L000593?format=json,https://levin.house.gov/,2352 Rayburn House Office Building,(202) 225-3906,98.0,1464
P000618,"Porter, Katie",Democratic,House of Representatives,California,47.0,2019,https://www.congress.gov/img/member/p000618_200.jpg,https://api.congress.gov/v3/member/P000618?format=json,https://porter.house.gov/,1233 Longworth House Office Building,(202) 225-5611,186.0,1837
F000465,"Ferguson, A. Drew",Republican,House of Representatives,Georgia,3.0,2017,https://www.congress.gov/img/member/116_rp_ga_3_ferguson_a_200.jpg,https://api.congress.gov/v3/member/F000465?format=json,https://ferguson.house.gov,2239 Rayburn House Office Building,(202) 225-5901,40.0,783
M001199,"Mast, Brian J.",Republican,House of Representatives,Florida,21.0,2017,https://www.congress.gov/img/member/116_rp_fl_18_mast_brian_200.jpg,https://api.congress.gov/v3/member/M001199?format=json,https://mast.house.gov,2182 Rayburn House Office Building,(202) 225-3026,114.0,1131
S001200,"Soto, Darren",Democratic,House of Representatives,Florida,9.0,2017,https://www.congress.gov/img/member/115_rp_fl_9_soto_darren_200.jpg,https://api.congress.gov/v3/member/S001200?format=json,https://soto.house.gov,2353 Rayburn House Office Building,(202) 225-9889,137.0,3093
R000609,"Rutherford, John H.",Republican,House of Representatives,Florida,5.0,2017,https://www.congress.gov/img/member/r000609_200.jpg,https://api.congress.gov/v3/member/R000609?format=json,https://rutherford.house.gov,1711 Longworth House Office Building,(202) 225-2501,40.0,1432
D000628,"Dunn, Neal P.",Republican,House of Representatives,Florida,2.0,2017,https://www.congress.gov/img/member/115_rp_fl_2_dunn_neal_200.jpg,https://api.congress.gov/v3/member/D000628?format=json,https://dunn.house.gov,466 Cannon House Office Building,(202) 225-5235,63.0,978
G000578,"Gaetz, Matt",Republican,House of Representatives,Florida,1.0,2017,https://www.congress.gov/img/member/116_rp_fl_1_gaetz_matt_200.jpg,https://api.congress.gov/v3/member/G000578?format=json,,,,96.0,1728
B001303,"Blunt Rochester, Lisa",Democratic,House of Representatives,Delaware,0.0,2017,https://www.congress.gov/img/member/b001303_200.jpg,https://api.congress.gov/v3/member/B001303?format=json,https://bluntrochester.house.gov,1724 Longworth House Office Building,(202) 225-4165,103.0,2099
C001110,"Correa, J. Luis",Democratic,House of Representatives,California,46.0,2017,https://www.congress.gov/img/member/115_rp_ca_46_correa_j_200.jpg,https://api.congress.gov/v3/member/C001110?format=json,https://correa.house.gov,2301 Rayburn House Office Building,(202) 225-2965,98.0,1545
B001300,"Barragán, Nanette Diaz",Democratic,House of Representatives,California,44.0,2017,https://www.congress.gov/img/member/b001300_200.jpg,https://api.congress.gov/v3/member/B001300?format=json,https://barragan.house.gov,2312 Rayburn House Office Building,(202) 225-8220,97.0,2618
C001103,"Carter, Earl L. ""Buddy""",Republican,House of Representatives,Georgia,1.0,2015,https://www.congress.gov/img/member/c001103_200.jpg,https://api.congress.gov/v3/member/C001103?format=json,https://buddycarter.house.gov/,2432 Rayburn House Office Building,(202) 225-5831,149.0,1538
F000462,"Frankel, Lois",Democratic,House of Representatives,Florida,22.0,2013,https://www.congress.gov/img/member/f000462_200.jpg,https://api.congress.gov/v3/member/F000462?format=json,https://frankel.house.gov,2305 Rayburn House Office Building,(202) 225-9890,87.0,1990
P000608,"Peters, Scott H.",Democratic,House of Representatives,California,50.0,2013,https://www.congress.gov/img/member/p000608_200.jpg,https://api.congress.gov/v3/member/P000608?format=json,https://scottpeters.house.gov,1201 Longworth House Office Building,(202) 225-0508,206.0,3044
V000130,"Vargas, Juan",Democratic,House of Representatives,California,52.0,2013,https://www.congress.gov/img/member/v000130_200.jpg,https://api.congress.gov/v3/member/V000130?format=json,https://vargas.house.gov,2334 Rayburn House Office Building,(202) 225-8045,77.0,2778
T000472,"Takano, Mark",Democratic,House of Representatives,California,39.0,2013,https://www.congress.gov/img/member/t000472_200.jpg,https://api.congress.gov/v3/member/T000472?format=json,https://takano.house.gov,2078 Rayburn House Office Building,(202) 225-2305,202.0,3532
W000808,"Wilson, Frederica S.",Democratic,House of Representatives,Florida,24.0,2011,https://www.congress.gov/img/member/w000808_200.jpg,https://api.congress.gov/v3/member/W000808?format=json,https://wilson.house.gov/,2080 Rayburn House Office Building,(202) 225-4506,150.0,3482
W000806,"Webster, Daniel",Republican,House of Representatives,Florida,11.0,2011,https://www.congress.gov/img/member/w000806_200.jpg,https://api.congress.gov/v3/member/W000806?format=json,https://webster.house.gov/,2184 Rayburn House Office Building,(202) 225-1002,50.0,1089
J000288,"Johnson, Henry C. ""Hank""",Democratic,House of Representatives,Georgia,4.0,2007,https://www.congress.gov/img/member/j000288_200.jpg,https://api.congress.gov/v3/member/J000288?format=json,https://hankjohnson.house.gov/,2240 Rayburn House Office Building,(202) 225-1605,238.0,5189
B001260,"Buchanan, Vern",Republican,House of Representatives,Florida,16.0,2007,https://www.congress.gov/img/member/b001260_200.jpg,https://api.congress.gov/v3/member/B001260?format=json,https://buchanan.house.gov/,2110 Rayburn House Office Building,(202) 225-5015,167.0,1680
C001066,"Castor, Kathy",Democratic,House of Representatives,Florida,14.0,2007,https://www.congress.gov/img/member/c001066_200.jpg,https://api.congress.gov/v3/member/C001066?format=json,https://castor.house.gov/,2052 Rayburn House Office Building,(202) 225-3376,188.0,3323
B001257,"Bilirakis, Gus M.",Republican,House of Representatives,Florida,12.0,2007,https://www.congress.gov/img/member/117_rp_fl_12_bilirakis_gus_200.jpg,https://api.congress.gov/v3/member/B001257?format=json,https://bilirakis.house.gov/,2306 Rayburn House Office Building,(202) 225-5755,268.0,2742
C001069,"Courtney, Joe",Democratic,House of Representatives,Connecticut,2.0,2007,https://www.congress.gov/img/member/c001069_200.jpg,https://api.congress.gov/v3/member/C001069?format=json,https://courtney.house.gov/,2449 Rayburn House Office Building,(202) 225-2076,174.0,3471
L000564,"Lamborn, Doug",Republican,House of Representatives,Colorado,5.0,2007,https://www.congress.gov/img/member/l000564_200.jpg,https://api.congress.gov/v3/member/L000564?format=json,https://lamborn.house.gov/,2371 Rayburn House Office Building,(202) 225-4422,183.0,3023
P000599,"Posey, Bill",Republican,House of Representatives,Florida,8.0,2009,https://www.congress.gov/img/member/p000599_200.jpg,https://api.congress.gov/v3/member/P000599?format=json,https://posey.house.gov/,2150 Rayburn House Office Building,(202) 225-3671,232.0,2908
H001047,"Himes, James A.",Democratic,House of Representatives,Connecticut,4.0,2009,https://www.congress.gov/img/member/h001047_200.jpg,https://api.congress.gov/v3/member/H001047?format=json,https://himes.house.gov/,2137 Rayburn House Office Building,(202) 225-5541,107.0,2368
L000557,"Larson, John B.",Democratic,House of Representatives,Connecticut,1.0,1999,https://www.congress.gov/img/member/l000557_200.jpg,https://api.congress.gov/v3/member/L000557?format=json,https://larson.house.gov/,1501 Longworth House Office Building,(202) 225-2265,242.0,3989
D000197,"DeGette, Diana",Democratic,House of Representatives,Colorado,1.0,1997,https://www.congress.gov/img/member/116_rp_co_1_degette_diana_200.jpg,https://api.congress.gov/v3/member/D000197?format=json,https://degette.house.gov,2111 Rayburn House Office Building,(202) 225-4431,234.0,4192
W000187,"Waters, Maxine",Democratic,House of Representatives,California,43.0,1991,https://www.congress.gov/img/member/w000187_200.jpg,https://api.congress.gov/v3/member/W000187?format=json,https://waters.house.gov,2221 Rayburn House Office Building,(202) 225-2201,570.0,4555
B000490,"Bishop, Sanford D.",Democratic,House of Representatives,Georgia,2.0,1993,https://www.congress.gov/img/member/b000490_200.jpg,https://api.congress.gov/v3/member/B000490?format=json,https://bishop.house.gov/,2407 Rayburn House Office Building,(202) 225-3631,137.0,5979
N000147,"Norton, Eleanor Holmes",Democratic,House of Representatives,District of Columbia,,1991,https://www.congress.gov/img/member/116_dg_dc_norton_eleanor_200.jpg,https://api.congress.gov/v3/member/N000147?format=json,https://norton.house.gov/,2136 Rayburn House Office Building,(202) 225-8050,1034.0,15601
W000797,"Wasserman Schultz, Debbie",Democratic,House of Representatives,Florida,25.0,2005,https://www.congress.gov/img/member/116_rp_fl_23_wassermanschultz_debbie_200.jpg,https://api.congress.gov/v3/member/W000797?format=json,https://wassermanschultz.house.gov/,270 Cannon House Office Building,(202) 225-7931,154.0,4056
D000600,"Diaz-Balart, Mario",Republican,House of Representatives,Florida,26.0,2003,https://www.congress.gov/img/member/116_rp_fl_25_diazbalart_mario_200.jpg,https://api.congress.gov/v3/member/D000600?format=json,https://mariodiazbalart.house.gov/,374 Cannon House Office Building,(202) 225-4211,99.0,2103
I000056,"Issa, Darrell",Republican,House of Representatives,California,48.0,2021,https://www.congress.gov/img/member/i000056_200.jpg,https://api.congress.gov/v3/member/I000056?format=json,https://issa.house.gov,2108 Rayburn House Office Building,(202) 225-5672,347.0,2365
C000059,"Calvert, Ken",Republican,House of Representatives,California,41.0,1993,https://www.congress.gov/img/member/c000059_200.jpg,https://api.congress.gov/v3/member/C000059?format=json,https://calvert.house.gov/,2205 Rayburn House Office Building,(202) 225-1986,253.0,5015
D000216,"DeLauro, Rosa L.",Democratic,House of Representatives,Connecticut,3.0,1991,https://www.congress.gov/img/member/116_rp_ct_3_delauro_rosa_200.jpg,https://api.congress.gov/v3/member/D000216?format=json,https://delauro.house.gov/,2413 Rayburn House Office Building,(202) 225-3661,601.0,6304
K000401,"Kiley, Kevin",Republican,House of Representatives,California,3.0,2023,https://www.congress.gov/img/member/k000401_200.jpg,https://api.congress.gov/v3/member/K000401?format=json,https://kiley.house.gov,1032 Longworth House Office Building,(202) 225-2523,20.0,160
K000400,"Kamlager-Dove, Sydney",Democratic,House of Representatives,California,37.0,2023,https://www.congress.gov/img/member/k000400_200.jpg,https://api.congress.gov/v3/member/K000400?format=json,https://kamlager-dove.house.gov,1419 Longworth House Office Building,(202) 225-7084,32.0,460
D000633,"Duarte, John S.",Republican,House of Representatives,California,13.0,2023,https://www.congress.gov/img/member/d000633_200.jpg,https://api.congress.gov/v3/member/D000633?format=json,https://duarte.house.gov,1535 Longworth House Office Building,(202) 225-1947,14.0,176
C001133,"Ciscomani, Juan",Republican,House of Representatives,Arizona,6.0,2023,https://www.congress.gov/img/member/c001133_200.jpg,https://api.congress.gov/v3/member/C001133?format=json,https://ciscomani.house.gov,1429 Longworth House Office Building,(202) 225-2542,30.0,346
O000019,"Obernolte, Jay",Republican,House of Representatives,California,23.0,2021,https://www.congress.gov/img/member/o000019_200.jpg,https://api.congress.gov/v3/member/O000019?format=json,https://obernolte.house.gov,1029 Longworth House Office Building,(202) 225-5861,40.0,505
G000061,"Garcia, Mike",Republican,House of Representatives,California,27.0,2020,https://www.congress.gov/img/member/g000061_200.jpg,https://api.congress.gov/v3/member/G000061?format=json,https://mikegarcia.house.gov/,144 Cannon House Office Building,(202) 225-1956,36.0,376
H001090,"Harder, Josh",Democratic,House of Representatives,California,9.0,2019,https://www.congress.gov/img/member/h001090_200.jpg,https://api.congress.gov/v3/member/H001090?format=json,https://harder.house.gov/,209 Cannon House Office Building,(202) 225-4540,114.0,1496
S001211,"Stanton, Greg",Democratic,House of Representatives,Arizona,4.0,2019,https://www.congress.gov/img/member/s001211_200.jpg,https://api.congress.gov/v3/member/S001211?format=json,https://stanton.house.gov/,207 Cannon House Office Building,(202) 225-9888,53.0,798
L000589,"Lesko, Debbie",Republican,House of Representatives,Arizona,8.0,2018,https://www.congress.gov/img/member/l000589_200.jpg,https://api.congress.gov/v3/member/L000589?format=json,https://lesko.house.gov,1214 Longworth House Office Building,(202) 225-4576,107.0,1302
G000585,"Gomez, Jimmy",Democratic,House of Representatives,California,34.0,2017,https://www.congress.gov/img/member/115_rp_ca_34_gomez_jimmy_200.jpg,https://api.congress.gov/v3/member/G000585?format=json,https://gomez.house.gov/,506 Cannon House Office Building,(202) 225-6235,70.0,1424
C001112,"Carbajal, Salud O.",Democratic,House of Representatives,California,24.0,2017,https://www.congress.gov/img/member/115_rp_ca_24_carbajal_salud_200.jpg,https://api.congress.gov/v3/member/C001112?format=json,https://carbajal.house.gov,2331 Rayburn House Office Building,(202) 225-3601,109.0,2295
B001302,"Biggs, Andy",Republican,House of Representatives,Arizona,5.0,2017,https://www.congress.gov/img/member/b001302_200.jpg,https://api.congress.gov/v3/member/B001302?format=json,https://biggs.house.gov,252 Cannon House Office Building,(202) 225-2635,818.0,1248
P000613,"Panetta, Jimmy",Democratic,House of Representatives,California,19.0,2017,https://www.congress.gov/img/member/116_rp_ca_20_panetta_jimmy_200.jpg,https://api.congress.gov/v3/member/P000613?format=json,https://panetta.house.gov,304 Cannon House Office Building,(202) 225-2861,169.0,2455
K000389,"Khanna, Ro",Democratic,House of Representatives,California,17.0,2017,https://www.congress.gov/img/member/k000389_200.jpg,https://api.congress.gov/v3/member/K000389?format=json,https://khanna.house.gov,306 Cannon House Office Building,(202) 225-2631,140.0,3197
T000474,"Torres, Norma J.",Democratic,House of Representatives,California,35.0,2015,https://www.congress.gov/img/member/t000474_200.jpg,https://api.congress.gov/v3/member/T000474?format=json,https://torres.house.gov/,2227 Rayburn House Office Building,(202) 225-6161,154.0,1510
L000582,"Lieu, Ted",Democratic,House of Representatives,California,36.0,2015,https://www.congress.gov/img/member/l000582_200.jpg,https://api.congress.gov/v3/member/L000582?format=json,https://lieu.house.gov/,2454 Rayburn House Office Building,(202) 225-3976,228.0,3473
A000371,"Aguilar, Pete",Democratic,House of Representatives,California,33.0,2015,https://www.congress.gov/img/member/a000371_200.jpg,https://api.congress.gov/v3/member/A000371?format=json,https://aguilar.house.gov/,108 Cannon House Office Building,(202) 225-3201,74.0,1748
D000623,"DeSaulnier, Mark",Democratic,House of Representatives,California,10.0,2015,https://www.congress.gov/img/member/115_rp_ca_11_desaulnier_mark_200.jpg,https://api.congress.gov/v3/member/D000623?format=json,https://desaulnier.house.gov/,503 Cannon House Office Building,(202) 225-2095,198.0,3334
G000574,"Gallego, Ruben",Democratic,House of Representatives,Arizona,3.0,2015,https://www.congress.gov/img/member/g000574_200.jpg,https://api.congress.gov/v3/member/G000574?format=json,https://rubengallego.house.gov/,1114 Longworth House Office Building,(202) 225-4065,130.0,2342
W000821,"Westerman, Bruce",Republican,House of Representatives,Arkansas,4.0,2015,https://www.congress.gov/img/member/w000821_200.jpg,https://api.congress.gov/v3/member/W000821?format=json,https://westerman.house.gov/,202 Cannon House Office Building,(202) 225-3772,81.0,1063
C001097,"Cárdenas, Tony",Democratic,House of Representatives,California,29.0,2013,https://www.congress.gov/img/member/c001097_200.jpg,https://api.congress.gov/v3/member/C001097?format=json,https://cardenas.house.gov,2181 Rayburn House Office Building,(202) 225-6131,188.0,3093
B001285,"Brownley, Julia",Democratic,House of Representatives,California,26.0,2013,https://www.congress.gov/img/member/b001285_200.jpg,https://api.congress.gov/v3/member/B001285?format=json,https://juliabrownley.house.gov,2262 Rayburn House Office Building,(202) 225-5811,253.0,3486
V000129,"Valadao, David G.",Republican,House of Representatives,California,22.0,2021,https://www.congress.gov/img/member/v000129_200.jpg,https://api.congress.gov/v3/member/V000129?format=json,https://valadao.house.gov,2465 Rayburn House Office Building,(202) 225-4695,57.0,1544
S001193,"Swalwell, Eric",Democratic,House of Representatives,California,14.0,2013,https://www.congress.gov/img/member/s001193_200.jpg,https://api.congress.gov/v3/member/S001193?format=json,https://swalwell.house.gov,174 Cannon House Office Building,(202) 225-5065,96.0,2989
B001287,"Bera, Ami",Democratic,House of Representatives,California,6.0,2013,https://www.congress.gov/img/member/b001287_200.jpg,https://api.congress.gov/v3/member/B001287?format=json,https://bera.house.gov,172 Cannon House Office Building,(202) 225-5716,93.0,1663
H001068,"Huffman, Jared",Democratic,House of Representatives,California,2.0,2013,https://www.congress.gov/img/member/h001068_200.jpg,https://api.congress.gov/v3/member/H001068?format=json,https://huffman.house.gov,2445 Rayburn House Office Building,(202) 225-5161,207.0,3450
L000578,"LaMalfa, Doug",Republican,House of Representatives,California,1.0,2013,https://www.congress.gov/img/member/l000578_200.jpg,https://api.congress.gov/v3/member/L000578?format=json,https://lamalfa.house.gov,408 Cannon House Office Building,(202) 225-3076,112.0,2264
G000559,"Garamendi, John",Democratic,House of Representatives,California,8.0,2009,https://www.congress.gov/img/member/g000559_200.jpg,https://api.congress.gov/v3/member/G000559?format=json,https://garamendi.house.gov/,2004 Rayburn House Office Building,(202) 225-1880,227.0,3303
C001080,"Chu, Judy",Democratic,House of Representatives,California,28.0,2009,https://www.congress.gov/img/member/c001080_200.jpg,https://api.congress.gov/v3/member/C001080?format=json,https://chu.house.gov/,2423 Rayburn House Office Building,(202) 225-5464,217.0,4718
S001183,"Schweikert, David",Republican,House of Representatives,Arizona,1.0,2011,https://www.congress.gov/img/member/s001183_200.jpg,https://api.congress.gov/v3/member/S001183?format=json,https://schweikert.house.gov/,460 Cannon House Office Building,(202) 225-2190,158.0,1430
G000565,"Gosar, Paul A.",Republican,House of Representatives,Arizona,9.0,2011,https://www.congress.gov/img/member/g000565_200.jpg,https://api.congress.gov/v3/member/G000565?format=json,https://gosar.house.gov/,2057 Rayburn House Office Building,(202) 225-2315,345.0,2460
M001177,"McClintock, Tom",Republican,House of Representatives,California,5.0,2009,https://www.congress.gov/img/member/m001177_200.jpg,https://api.congress.gov/v3/member/M001177?format=json,https://mcclintock.house.gov/,2256 Rayburn House Office Building,(202) 225-2511,130.0,1826
M001163,"Matsui, Doris O.",Democratic,House of Representatives,California,7.0,2005,https://www.congress.gov/img/member/m001163_200.jpg,https://api.congress.gov/v3/member/M001163?format=json,https://matsui.house.gov,2311 Rayburn House Office Building,(202) 225-7163,266.0,4153
P000197,"Pelosi, Nancy",Democratic,House of Representatives,California,11.0,1987,https://www.congress.gov/img/member/p000197_200.jpg,https://api.congress.gov/v3/member/P000197?format=json,https://pelosi.house.gov/,1236 Longworth House Office Building,(202) 225-4965,199.0,4986
N000179,"Napolitano, Grace F.",Democratic,House of Representatives,California,31.0,1999,https://www.congress.gov/img/member/116_rp_ca_32_napolitano_grace_200.jpg,https://api.congress.gov/v3/member/N000179?format=json,https://napolitano.house.gov/,1610 Longworth House Office Building,(202) 225-5256,100.0,6490
T000460,"Thompson, Mike",Democratic,House of Representatives,California,4.0,1999,https://www.congress.gov/img/member/116_rp_ca_5_thompson_mike_200.jpg,https://api.congress.gov/v3/member/T000460?format=json,https://mikethompson.house.gov/,268 Cannon House Office Building,(202) 225-3311,340.0,4023
S000344,"Sherman, Brad",Democratic,House of Representatives,California,32.0,1997,https://www.congress.gov/img/member/s000344_200.jpg,https://api.congress.gov/v3/member/S000344?format=json,https://sherman.house.gov,2365 Rayburn House Office Building,(202) 225-5911,217.0,5005
L000551,"Lee, Barbara",Democratic,House of Representatives,California,12.0,1997,https://www.congress.gov/img/member/116_rp_ca_13_lee_barbara_200.jpg,https://api.congress.gov/v3/member/L000551?format=json,https://lee.house.gov/,2470 Rayburn House Office Building,(202) 225-2661,666.0,10561
C001059,"Costa, Jim",Democratic,House of Representatives,California,21.0,2005,https://www.congress.gov/img/member/116_rp_ca_16_costa_jim_200.jpg,https://api.congress.gov/v3/member/C001059?format=json,https://costa.house.gov/,2081 Rayburn House Office Building,(202) 225-3341,158.0,3482
G000551,"Grijalva, Raúl M.",Democratic,House of Representatives,Arizona,7.0,2003,https://www.congress.gov/img/member/g000551_200.jpg,https://api.congress.gov/v3/member/G000551?format=json,https://grijalva.house.gov/,1203 Longworth House Office Building,(202) 225-2435,401.0,10676
S001156,"Sánchez, Linda T.",Democratic,House of Representatives,California,38.0,2003,https://www.congress.gov/img/member/116_rp_ca_38_snchez_linda_200.jpg,https://api.congress.gov/v3/member/S001156?format=json,https://lindasanchez.house.gov/,2428 Rayburn House Office Building,(202) 225-6676,230.0,4543
S001150,"Schiff, Adam B.",Democratic,House of Representatives,California,30.0,2001,https://www.congress.gov/img/member/116_rp_ca_28_schiff_adam_200.jpg,https://api.congress.gov/v3/member/S001150?format=json,https://schiff.house.gov/,2309 Rayburn House Office Building,(202) 225-4176,328.0,5295
E000215,"Eshoo, Anna G.",Democratic,House of Representatives,California,16.0,1993,https://www.congress.gov/img/member/e000215_200.jpg,https://api.congress.gov/v3/member/E000215?format=json,https://eshoo.house.gov/,272 Cannon House Office Building,(202) 225-8104,260.0,6155
S001220,"Strong, Dale W.",Republican,House of Representatives,Alabama,5.0,2023,https://www.congress.gov/img/member/s001220_200.jpg,https://api.congress.gov/v3/member/S001220?format=json,https://strong.house.gov,1337 Longworth House Office Building,(202) 225-4801,14.0,119
P000619,"Peltola, Mary Sattler",Democratic,House of Representatives,Alaska,0.0,2022,https://www.congress.gov/img/member/p000619_200.jpg,https://api.congress.gov/v3/member/P000619?format=json,https://peltola.house.gov,153 Cannon House Office Building,(202) 225-5765,36.0,346
C001054,"Carl, Jerry L.",Republican,House of Representatives,Alabama,1.0,2021,https://www.congress.gov/img/member/c001054_200.jpg,https://api.congress.gov/v3/member/C001054?format=json,https://carl.house.gov,1330 Longworth House Office Building,(202) 225-4931,17.0,451
M001212,"Moore, Barry",Republican,House of Representatives,Alabama,2.0,2021,https://www.congress.gov/img/member/m001212_200.jpg,https://api.congress.gov/v3/member/M001212?format=json,https://barrymoore.house.gov,1504 Longworth House Office Building,(202) 225-2901,35.0,706
H001072,"Hill, J. French",Republican,House of Representatives,Arkansas,2.0,2015,https://www.congress.gov/img/member/h001072_200.jpg,https://api.congress.gov/v3/member/H001072?format=json,https://hill.house.gov/,1533 Longworth House Office Building,(202) 225-2506,118.0,1025
P000609,"Palmer, Gary J.",Republican,House of Representatives,Alabama,6.0,2015,https://www.congress.gov/img/member/p000609_200.jpg,https://api.congress.gov/v3/member/P000609?format=json,https://palmer.house.gov/,170 Cannon House Office Building,(202) 225-4921,97.0,572
